ROI,Sequence,Approach,FA
AnteriorCR,dti,dti,0.30014365911483765
AnteriorCR,dti,dti,0.2553727924823761
AnteriorCR,dti,dti,0.4091242849826813
AnteriorCR,dti,dti,0.40464815497398376
AnteriorCR,dti,dti,0.4196663200855255
AnteriorCR,dti,dti,0.4508725106716156
AnteriorCR,dti,dti,0.4689565598964691
AnteriorCR,dti,dti,0.4805593490600586
AnteriorCR,dti,dti,0.4850875735282898
AnteriorCR,dti,dti,0.48760542273521423
AnteriorCR,dti,dti,0.48313844203948975
AnteriorCR,dti,dti,0.4762146472930908
AnteriorCR,dti,dti,0.4297470152378082
AnteriorCR,dti,dti,0.3863607943058014
AnteriorCR,dti,dti,0.35836929082870483
AnteriorCR,dti,dti,0.3348751366138458
AnteriorCR,dti,dti,0.3219274878501892
AnteriorCR,dti,dti,0.31069323420524597
AnteriorCR,dti,dti,0.30224812030792236
AnteriorCR,dti,dti,0.5557920932769775
AnteriorCR,dti,dti,0.6400653123855591
AnteriorCR,dti,dti,0.69490647315979
AnteriorCR,dti,dti,0.4154057204723358
AnteriorCR,dti,dti,0.4298936426639557
AnteriorCR,dti,dti,0.4290299713611603
AnteriorCR,dti,dti,0.4409683346748352
AnteriorCR,dti,dti,0.463581919670105
AnteriorCR,dti,dti,0.47675737738609314
AnteriorCR,dti,dti,0.48525431752204895
AnteriorCR,dti,dti,0.4828358292579651
AnteriorCR,dti,dti,0.47773128747940063
AnteriorCR,dti,dti,0.472202867269516
AnteriorCR,dti,dti,0.4647189974784851
AnteriorCR,dti,dti,0.4224570393562317
AnteriorCR,dti,dti,0.3828027844429016
AnteriorCR,dti,dti,0.3558240234851837
AnteriorCR,dti,dti,0.3329930901527405
AnteriorCR,dti,dti,0.3195388615131378
AnteriorCR,dti,dti,0.5117968320846558
AnteriorCR,dti,dti,0.5514704585075378
AnteriorCR,dti,dti,0.6715303659439087
AnteriorCR,dti,dti,0.4517514407634735
AnteriorCR,dti,dti,0.4836804270744324
AnteriorCR,dti,dti,0.47961342334747314
AnteriorCR,dti,dti,0.47883573174476624
AnteriorCR,dti,dti,0.48117077350616455
AnteriorCR,dti,dti,0.4902079403400421
AnteriorCR,dti,dti,0.5021153688430786
AnteriorCR,dti,dti,0.4849286377429962
AnteriorCR,dti,dti,0.4609573781490326
AnteriorCR,dti,dti,0.45848995447158813
AnteriorCR,dti,dti,0.4557357728481293
AnteriorCR,dti,dti,0.41895920038223267
AnteriorCR,dti,dti,0.3834053874015808
AnteriorCR,dti,dti,0.3542526662349701
AnteriorCR,dti,dti,0.3302687108516693
AnteriorCR,dti,dti,0.3178974688053131
AnteriorCR,dti,dti,0.5000948905944824
AnteriorCR,dti,dti,0.5044799447059631
AnteriorCR,dti,dti,0.6714419722557068
AnteriorCR,dti,dti,0.4785705506801605
AnteriorCR,dti,dti,0.5132829546928406
AnteriorCR,dti,dti,0.5122668743133545
AnteriorCR,dti,dti,0.5113152861595154
AnteriorCR,dti,dti,0.5108476281166077
AnteriorCR,dti,dti,0.5109860897064209
AnteriorCR,dti,dti,0.5113893747329712
AnteriorCR,dti,dti,0.4867902994155884
AnteriorCR,dti,dti,0.45653247833251953
AnteriorCR,dti,dti,0.45282989740371704
AnteriorCR,dti,dti,0.4495147466659546
AnteriorCR,dti,dti,0.4206092059612274
AnteriorCR,dti,dti,0.390202134847641
AnteriorCR,dti,dti,0.35445472598075867
AnteriorCR,dti,dti,0.6833685636520386
AnteriorCR,dti,dti,0.5014418363571167
AnteriorCR,dti,dti,0.5304384827613831
AnteriorCR,dti,dti,0.5352923274040222
AnteriorCR,dti,dti,0.5402079224586487
AnteriorCR,dti,dti,0.5456281900405884
AnteriorCR,dti,dti,0.5346293449401855
AnteriorCR,dti,dti,0.5163725018501282
AnteriorCR,dti,dti,0.48788437247276306
AnteriorCR,dti,dti,0.45736753940582275
AnteriorCR,dti,dti,0.450945109128952
AnteriorCR,dti,dti,0.44519904255867004
AnteriorCR,dti,dti,0.4250120222568512
AnteriorCR,dti,dti,0.39970117807388306
AnteriorCR,dti,dti,0.6349942684173584
AnteriorCR,dti,dti,0.7115380764007568
AnteriorCR,dti,dti,0.5624189376831055
AnteriorCR,dti,dti,0.4844279885292053
AnteriorCR,dti,dti,0.5582448840141296
AnteriorCR,dti,dti,0.5521435141563416
AnteriorCR,dti,dti,0.5525289177894592
AnteriorCR,dti,dti,0.5578052997589111
AnteriorCR,dti,dti,0.53896164894104
AnteriorCR,dti,dti,0.5097525715827942
AnteriorCR,dti,dti,0.4832693040370941
AnteriorCR,dti,dti,0.45741569995880127
AnteriorCR,dti,dti,0.4479874074459076
AnteriorCR,dti,dti,0.4389341175556183
AnteriorCR,dti,dti,0.4210122525691986
AnteriorCR,dti,dti,0.39775094389915466
AnteriorCR,dti,dti,0.5882636904716492
AnteriorCR,dti,dti,0.6523258090019226
AnteriorCR,dti,dti,0.5437548160552979
AnteriorCR,dti,dti,0.4887062609195709
AnteriorCR,dti,dti,0.49700257182121277
AnteriorCR,dti,dti,0.48336464166641235
AnteriorCR,dti,dti,0.5244740843772888
AnteriorCR,dti,dti,0.5757633447647095
AnteriorCR,dti,dti,0.5923970937728882
AnteriorCR,dti,dti,0.5680418014526367
AnteriorCR,dti,dti,0.560023844242096
AnteriorCR,dti,dti,0.5635040998458862
AnteriorCR,dti,dti,0.5370095372200012
AnteriorCR,dti,dti,0.4981212019920349
AnteriorCR,dti,dti,0.476104736328125
AnteriorCR,dti,dti,0.45736947655677795
AnteriorCR,dti,dti,0.44544973969459534
AnteriorCR,dti,dti,0.43338727951049805
AnteriorCR,dti,dti,0.4150087535381317
AnteriorCR,dti,dti,0.39243704080581665
AnteriorCR,dti,dti,0.6213500499725342
AnteriorCR,dti,dti,0.6515146493911743
AnteriorCR,dti,dti,0.5522498488426208
AnteriorCR,dti,dti,0.5071867108345032
AnteriorCR,dti,dti,0.5242438912391663
AnteriorCR,dti,dti,0.5301812291145325
AnteriorCR,dti,dti,0.5509491562843323
AnteriorCR,dti,dti,0.5934339165687561
AnteriorCR,dti,dti,0.6048811674118042
AnteriorCR,dti,dti,0.580272912979126
AnteriorCR,dti,dti,0.5593510270118713
AnteriorCR,dti,dti,0.5409949421882629
AnteriorCR,dti,dti,0.5175496935844421
AnteriorCR,dti,dti,0.49181580543518066
AnteriorCR,dti,dti,0.47465547919273376
AnteriorCR,dti,dti,0.4590883255004883
AnteriorCR,dti,dti,0.44934985041618347
AnteriorCR,dti,dti,0.43821051716804504
AnteriorCR,dti,dti,0.4103889465332031
AnteriorCR,dti,dti,0.5640455484390259
AnteriorCR,dti,dti,0.5302345156669617
AnteriorCR,dti,dti,0.5559765100479126
AnteriorCR,dti,dti,0.5744776725769043
AnteriorCR,dti,dti,0.5728046894073486
AnteriorCR,dti,dti,0.6055687665939331
AnteriorCR,dti,dti,0.61204594373703
AnteriorCR,dti,dti,0.588710606098175
AnteriorCR,dti,dti,0.5554483532905579
AnteriorCR,dti,dti,0.515023410320282
AnteriorCR,dti,dti,0.49619075655937195
AnteriorCR,dti,dti,0.48578816652297974
AnteriorCR,dti,dti,0.4733940660953522
AnteriorCR,dti,dti,0.4605634808540344
AnteriorCR,dti,dti,0.45392438769340515
AnteriorCR,dti,dti,0.577528715133667
AnteriorCR,dti,dti,0.5548954606056213
AnteriorCR,dti,dti,0.5631024837493896
AnteriorCR,dti,dti,0.58694988489151
AnteriorCR,dti,dti,0.621186375617981
AnteriorCR,dti,dti,0.6014560461044312
AnteriorCR,dti,dti,0.5837278366088867
AnteriorCR,dti,dti,0.5733144879341125
AnteriorCR,dti,dti,0.5722121596336365
AnteriorCR,dti,dti,0.5883448719978333
AnteriorCR,dti,dti,0.5820824503898621
AnteriorCR,dti,dti,0.5508120059967041
AnteriorCR,dti,dti,0.5203352570533752
AnteriorCR,dti,dti,0.4903166592121124
AnteriorCR,dti,dti,0.4750736653804779
AnteriorCR,dti,dti,0.46523797512054443
AnteriorCR,dti,dti,0.4536292254924774
AnteriorCR,dti,dti,0.44163018465042114
AnteriorCR,dti,dti,0.4299768805503845
AnteriorCR,dti,dti,0.5879300832748413
AnteriorCR,dti,dti,0.5723374485969543
AnteriorCR,dti,dti,0.5671271085739136
AnteriorCR,dti,dti,0.5878812670707703
AnteriorCR,dti,dti,0.6260743141174316
AnteriorCR,dti,dti,0.5886159539222717
AnteriorCR,dti,dti,0.5658071637153625
AnteriorCR,dti,dti,0.5662342309951782
AnteriorCR,dti,dti,0.5673620104789734
AnteriorCR,dti,dti,0.5699527263641357
AnteriorCR,dti,dti,0.5538756847381592
AnteriorCR,dti,dti,0.5173309445381165
AnteriorCR,dti,dti,0.49011778831481934
AnteriorCR,dti,dti,0.469208687543869
AnteriorCR,dti,dti,0.45855554938316345
AnteriorCR,dti,dti,0.45124852657318115
AnteriorCR,dti,dti,0.43678897619247437
AnteriorCR,dti,dti,0.4213494062423706
AnteriorCR,dti,dti,0.4031171202659607
AnteriorCR,dti,dti,0.5843406319618225
AnteriorCR,dti,dti,0.5603477954864502
AnteriorCR,dti,dti,0.5552943348884583
AnteriorCR,dti,dti,0.5751614570617676
AnteriorCR,dti,dti,0.6111541986465454
AnteriorCR,dti,dti,0.6147762537002563
AnteriorCR,dti,dti,0.6071063876152039
AnteriorCR,dti,dti,0.5813523530960083
AnteriorCR,dti,dti,0.5842525362968445
AnteriorCR,dti,dti,0.5521965622901917
AnteriorCR,dti,dti,0.5299269556999207
AnteriorCR,dti,dti,0.5394466519355774
AnteriorCR,dti,dti,0.5474880933761597
AnteriorCR,dti,dti,0.5531408786773682
AnteriorCR,dti,dti,0.5408045053482056
AnteriorCR,dti,dti,0.5092794895172119
AnteriorCR,dti,dti,0.49059930443763733
AnteriorCR,dti,dti,0.4803396761417389
AnteriorCR,dti,dti,0.48087647557258606
AnteriorCR,dti,dti,0.48490336537361145
AnteriorCR,dti,dti,0.4447285830974579
AnteriorCR,dti,dti,0.3977797329425812
AnteriorCR,dti,dti,0.5532606244087219
AnteriorCR,dti,dti,0.5540258884429932
AnteriorCR,dti,dti,0.5724368095397949
AnteriorCR,dti,dti,0.6020547151565552
AnteriorCR,dti,dti,0.5922696590423584
AnteriorCR,dti,dti,0.5689086318016052
AnteriorCR,dti,dti,0.5507673621177673
AnteriorCR,dti,dti,0.5336966514587402
AnteriorCR,dti,dti,0.549913763999939
AnteriorCR,dti,dti,0.5603151321411133
AnteriorCR,dti,dti,0.5272034406661987
AnteriorCR,dti,dti,0.5047647356987
AnteriorCR,dti,dti,0.5163781046867371
AnteriorCR,dti,dti,0.5270363092422485
AnteriorCR,dti,dti,0.5359704494476318
AnteriorCR,dti,dti,0.5267425775527954
AnteriorCR,dti,dti,0.4987727999687195
AnteriorCR,dti,dti,0.48710063099861145
AnteriorCR,dti,dti,0.4857134222984314
AnteriorCR,dti,dti,0.49126777052879333
AnteriorCR,dti,dti,0.4991355538368225
AnteriorCR,dti,dti,0.5937317609786987
AnteriorCR,dti,dti,0.6084371209144592
AnteriorCR,dti,dti,0.5865470170974731
AnteriorCR,dti,dti,0.5524095296859741
AnteriorCR,dti,dti,0.5304655432701111
AnteriorCR,dti,dti,0.5103194117546082
AnteriorCR,dti,dti,0.5401008725166321
AnteriorCR,dti,dti,0.5623955726623535
AnteriorCR,dti,dti,0.5312934517860413
AnteriorCR,dti,dti,0.5069101452827454
AnteriorCR,dti,dti,0.5039370656013489
AnteriorCR,dti,dti,0.5061003565788269
AnteriorCR,dti,dti,0.5168434381484985
AnteriorCR,dti,dti,0.5068682432174683
AnteriorCR,dti,dti,0.4763452410697937
AnteriorCR,dti,dti,0.46721959114074707
AnteriorCR,dti,dti,0.4707581698894501
AnteriorCR,dti,dti,0.4647687077522278
AnteriorCR,dti,dti,0.45550042390823364
AnteriorCR,dti,dti,0.6070777177810669
AnteriorCR,dti,dti,0.6099871397018433
AnteriorCR,dti,dti,0.5793967247009277
AnteriorCR,dti,dti,0.5379034280776978
AnteriorCR,dti,dti,0.5181660652160645
AnteriorCR,dti,dti,0.5014016628265381
AnteriorCR,dti,dti,0.5313289761543274
AnteriorCR,dti,dti,0.55460125207901
AnteriorCR,dti,dti,0.5309403538703918
AnteriorCR,dti,dti,0.509040117263794
AnteriorCR,dti,dti,0.4938918948173523
AnteriorCR,dti,dti,0.4893822968006134
AnteriorCR,dti,dti,0.5023007988929749
AnteriorCR,dti,dti,0.4920503795146942
AnteriorCR,dti,dti,0.4593762755393982
AnteriorCR,dti,dti,0.4487442672252655
AnteriorCR,dti,dti,0.45078951120376587
AnteriorCR,dti,dti,0.4341508746147156
AnteriorCR,dti,dti,0.6145482063293457
AnteriorCR,dti,dti,0.6084129810333252
AnteriorCR,dti,dti,0.5724291205406189
AnteriorCR,dti,dti,0.5270851254463196
AnteriorCR,dti,dti,0.5155267715454102
AnteriorCR,dti,dti,0.508414089679718
AnteriorCR,dti,dti,0.5226857662200928
AnteriorCR,dti,dti,0.5339733958244324
AnteriorCR,dti,dti,0.5241026282310486
AnteriorCR,dti,dti,0.5098655819892883
AnteriorCR,dti,dti,0.48499125242233276
AnteriorCR,dti,dti,0.4754980802536011
AnteriorCR,dti,dti,0.4904906153678894
AnteriorCR,dti,dti,0.48216313123703003
AnteriorCR,dti,dti,0.45155712962150574
AnteriorCR,dti,dti,0.43315327167510986
AnteriorCR,dti,dti,0.623349130153656
AnteriorCR,dti,dti,0.6083692312240601
AnteriorCR,dti,dti,0.5731196403503418
AnteriorCR,dti,dti,0.5316160321235657
AnteriorCR,dti,dti,0.5210623741149902
AnteriorCR,dti,dti,0.5143405795097351
AnteriorCR,dti,dti,0.5114566087722778
AnteriorCR,dti,dti,0.5087020993232727
AnteriorCR,dti,dti,0.5049272775650024
AnteriorCR,dti,dti,0.49577033519744873
AnteriorCR,dti,dti,0.47286659479141235
AnteriorCR,dti,dti,0.46257755160331726
AnteriorCR,dti,dti,0.4720172584056854
AnteriorCR,dti,dti,0.46077004075050354
AnteriorCR,dti,dti,0.42998647689819336
AnteriorCR,dti,dti,0.608793318271637
AnteriorCR,dti,dti,0.578725278377533
AnteriorCR,dti,dti,0.5469754934310913
AnteriorCR,dti,dti,0.5324682593345642
AnteriorCR,dti,dti,0.5196701288223267
AnteriorCR,dti,dti,0.4985903203487396
AnteriorCR,dti,dti,0.4800310432910919
AnteriorCR,dti,dti,0.47478896379470825
AnteriorCR,dti,dti,0.46773529052734375
AnteriorCR,dti,dti,0.45650264620780945
AnteriorCR,dti,dti,0.44927284121513367
AnteriorCR,dti,dti,0.44784730672836304
AnteriorCR,dti,dti,0.5579681992530823
AnteriorCR,dti,dti,0.5406672954559326
AnteriorCR,dti,dti,0.5242180228233337
AnteriorCR,dti,dti,0.4940386414527893
AnteriorCR,dti,dti,0.46644896268844604
AnteriorCR,dti,dti,0.45202022790908813
AnteriorCR,dti,dti,0.4362049102783203
AnteriorCR,dti,dti,0.4170721173286438
AnteriorCR,dti,dti,0.40308940410614014
AnteriorCR,dti,dti,0.39639273285865784
AnteriorCR,dti,dti,0.567591667175293
AnteriorCR,dti,dti,0.5475696921348572
AnteriorCR,dti,dti,0.5279996991157532
AnteriorCR,dti,dti,0.49189287424087524
AnteriorCR,dti,dti,0.45763200521469116
AnteriorCR,dti,dti,0.43088454008102417
AnteriorCR,dti,dti,0.4019356667995453
AnteriorCR,dti,dti,0.3673964738845825
AnteriorCR,dti,dti,0.34289196133613586
AnteriorCR,dti,dti,0.47988951206207275
AnteriorCR,dti,dti,0.4461613893508911
AnteriorCR,dti,dti,0.41510218381881714
AnteriorCR,dti,dti,0.39631280303001404
AnteriorCR,dti,dti,0.3745410740375519
AnteriorCR,dti,dti,0.34568464756011963
AnteriorCR,dti,dti,0.38554978370666504
AnteriorCR,dti,dti,0.39238664507865906
AnteriorCR,dti,dti,0.39597591757774353
AnteriorCR,dti,dti,0.3485266864299774
AnteriorCR,dti,dti,0.36094698309898376
AnteriorCR,dti,dti,0.3744160830974579
AnteriorCR,dti,dti,0.39346545934677124
AnteriorCR,dti,dti,0.4039255678653717
AnteriorCR,dti,dti,0.3983636200428009
AnteriorCR,dti,dti,0.3694477081298828
AnteriorCR,dti,dti,0.35294631123542786
AnteriorCR,dti,dti,0.3612477481365204
AnteriorCR,dti,dti,0.37348052859306335
AnteriorCR,dti,dti,0.4011361598968506
AnteriorCR,dti,dti,0.41268426179885864
AnteriorCR,dti,dti,0.3944735825061798
AnteriorCR,dti,dti,0.35097742080688477
AnteriorCR,dti,dti,0.2793785631656647
AnteriorCR,dti,dti,0.360186368227005
AnteriorCR,dti,dti,0.35793954133987427
AnteriorCR,dti,dti,0.36297571659088135
AnteriorCR,dti,dti,0.3746081292629242
AnteriorCR,dti,dti,0.40951007604599
AnteriorCR,dti,dti,0.42097723484039307
AnteriorCR,dti,dti,0.3898886740207672
AnteriorCR,dti,dti,0.3306502401828766
AnteriorCR,dti,dti,0.2411918193101883
AnteriorCR,dti,dti,0.4178161323070526
AnteriorCR,dti,dti,0.374590128660202
AnteriorCR,dti,dti,0.37464094161987305
AnteriorCR,dti,dti,0.37513014674186707
AnteriorCR,dti,dti,0.3792620897293091
AnteriorCR,dti,dti,0.38450366258621216
AnteriorCR,dti,dti,0.39426419138908386
AnteriorCR,dti,dti,0.38613834977149963
AnteriorCR,dti,dti,0.34606289863586426
AnteriorCR,dti,dti,0.2947483956813812
AnteriorCR,dti,dti,0.4195217788219452
AnteriorCR,dti,dti,0.3823922574520111
AnteriorCR,dti,dti,0.38889724016189575
AnteriorCR,dti,dti,0.3941173255443573
AnteriorCR,dti,dti,0.3949735462665558
AnteriorCR,dti,dti,0.39254143834114075
AnteriorCR,dti,dti,0.37972506880760193
AnteriorCR,dti,dti,0.3539908826351166
AnteriorCR,dti,dti,0.30615219473838806
AnteriorCR,dti,dti,0.4738894999027252
AnteriorCR,dti,dti,0.44676968455314636
AnteriorCR,dti,dti,0.4178299307823181
AnteriorCR,dti,dti,0.3888871967792511
AnteriorCR,dti,dti,0.4039030075073242
AnteriorCR,dti,dti,0.4149616062641144
AnteriorCR,dti,dti,0.40213778614997864
AnteriorCR,dti,dti,0.3883497714996338
AnteriorCR,dti,dti,0.37176066637039185
AnteriorCR,dti,dti,0.34220266342163086
AnteriorCR,dti,dti,0.2912827730178833
AnteriorCR,dti,dti,0.49280399084091187
AnteriorCR,dti,dti,0.46613290905952454
AnteriorCR,dti,dti,0.4375053346157074
AnteriorCR,dti,dti,0.41694730520248413
AnteriorCR,dti,dti,0.3975454866886139
AnteriorCR,dti,dti,0.41558682918548584
AnteriorCR,dti,dti,0.42810481786727905
AnteriorCR,dti,dti,0.40467241406440735
AnteriorCR,dti,dti,0.38206586241722107
AnteriorCR,dti,dti,0.36239689588546753
AnteriorCR,dti,dti,0.3310084640979767
AnteriorCR,dti,dti,0.28083494305610657
AnteriorCR,dti,dti,0.5011059045791626
AnteriorCR,dti,dti,0.5060738325119019
AnteriorCR,dti,dti,0.4783116281032562
AnteriorCR,dti,dti,0.4405444860458374
AnteriorCR,dti,dti,0.42258772253990173
AnteriorCR,dti,dti,0.40726029872894287
AnteriorCR,dti,dti,0.41512778401374817
AnteriorCR,dti,dti,0.4183037281036377
AnteriorCR,dti,dti,0.3915533423423767
AnteriorCR,dti,dti,0.36541053652763367
AnteriorCR,dti,dti,0.3414367735385895
AnteriorCR,dti,dti,0.3145488202571869
AnteriorCR,dti,dti,0.2831425666809082
AnteriorCR,dti,dti,0.49742788076400757
AnteriorCR,dti,dti,0.5128298997879028
AnteriorCR,dti,dti,0.4871281087398529
AnteriorCR,dti,dti,0.44867464900016785
AnteriorCR,dti,dti,0.4344555735588074
AnteriorCR,dti,dti,0.42302557826042175
AnteriorCR,dti,dti,0.41737228631973267
AnteriorCR,dti,dti,0.40875887870788574
AnteriorCR,dti,dti,0.38048091530799866
AnteriorCR,dti,dti,0.3524456322193146
AnteriorCR,dti,dti,0.3253576159477234
AnteriorCR,dti,dti,0.30137383937835693
AnteriorCR,dti,dti,0.28255507349967957
AnteriorCR,dti,dti,0.5025675296783447
AnteriorCR,dti,dti,0.5033119320869446
AnteriorCR,dti,dti,0.5068445801734924
AnteriorCR,dti,dti,0.5118280053138733
AnteriorCR,dti,dti,0.4914596974849701
AnteriorCR,dti,dti,0.46323728561401367
AnteriorCR,dti,dti,0.4546200931072235
AnteriorCR,dti,dti,0.44740110635757446
AnteriorCR,dti,dti,0.42226797342300415
AnteriorCR,dti,dti,0.39742523431777954
AnteriorCR,dti,dti,0.37101662158966064
AnteriorCR,dti,dti,0.34520575404167175
AnteriorCR,dti,dti,0.32054850459098816
AnteriorCR,dti,dti,0.29839426279067993
AnteriorCR,dti,dti,0.2808830142021179
AnteriorCR,dti,dti,0.47822868824005127
AnteriorCR,dti,dti,0.4819425344467163
AnteriorCR,dti,dti,0.4903390407562256
AnteriorCR,dti,dti,0.5019893646240234
AnteriorCR,dti,dti,0.5056774616241455
AnteriorCR,dti,dti,0.5049731135368347
AnteriorCR,dti,dti,0.49049630761146545
AnteriorCR,dti,dti,0.47170233726501465
AnteriorCR,dti,dti,0.4629589915275574
AnteriorCR,dti,dti,0.4541921019554138
AnteriorCR,dti,dti,0.4198738932609558
AnteriorCR,dti,dti,0.38697928190231323
AnteriorCR,dti,dti,0.3592489957809448
AnteriorCR,dti,dti,0.3347642421722412
AnteriorCR,dti,dti,0.3180686831474304
AnteriorCR,dti,dti,0.30479055643081665
AnteriorCR,dti,dti,0.5135846138000488
AnteriorCR,dti,dti,0.473730206489563
AnteriorCR,dti,dti,0.4385479688644409
AnteriorCR,dti,dti,0.42786744236946106
AnteriorCR,dti,dti,0.4239882826805115
AnteriorCR,dti,dti,0.43861037492752075
AnteriorCR,dti,dti,0.45064252614974976
AnteriorCR,dti,dti,0.45887547731399536
AnteriorCR,dti,dti,0.4732135236263275
AnteriorCR,dti,dti,0.4920654296875
AnteriorCR,dti,dti,0.4961704611778259
AnteriorCR,dti,dti,0.49262741208076477
AnteriorCR,dti,dti,0.4830646514892578
AnteriorCR,dti,dti,0.47151291370391846
AnteriorCR,dti,dti,0.45522448420524597
AnteriorCR,dti,dti,0.43770167231559753
AnteriorCR,dti,dti,0.4069429337978363
AnteriorCR,dti,dti,0.3766558766365051
AnteriorCR,dti,dti,0.3461607098579407
AnteriorCR,dti,dti,0.32299768924713135
AnteriorCR,dti,dti,0.3185144066810608
AnteriorCR,dti,dti,0.8555280566215515
AnteriorCR,dti,dti,0.8792375326156616
AnteriorCR,dti,dti,0.5085569620132446
AnteriorCR,dti,dti,0.48176825046539307
AnteriorCR,dti,dti,0.46087199449539185
AnteriorCR,dti,dti,0.4419667422771454
AnteriorCR,dti,dti,0.4334528148174286
AnteriorCR,dti,dti,0.4327033460140228
AnteriorCR,dti,dti,0.4515107572078705
AnteriorCR,dti,dti,0.46353915333747864
AnteriorCR,dti,dti,0.46661245822906494
AnteriorCR,dti,dti,0.47450515627861023
AnteriorCR,dti,dti,0.4858575761318207
AnteriorCR,dti,dti,0.4885188937187195
AnteriorCR,dti,dti,0.48663124442100525
AnteriorCR,dti,dti,0.4751143753528595
AnteriorCR,dti,dti,0.4610675871372223
AnteriorCR,dti,dti,0.4481409788131714
AnteriorCR,dti,dti,0.4340696334838867
AnteriorCR,dti,dti,0.40240803360939026
AnteriorCR,dti,dti,0.37131696939468384
AnteriorCR,dti,dti,0.34075090289115906
AnteriorCR,dti,dti,0.31962016224861145
AnteriorCR,dti,dti,0.8306487202644348
AnteriorCR,dti,dti,0.9285148978233337
AnteriorCR,dti,dti,0.5739524364471436
AnteriorCR,dti,dti,0.5119441747665405
AnteriorCR,dti,dti,0.46820777654647827
AnteriorCR,dti,dti,0.4599307179450989
AnteriorCR,dti,dti,0.4512374699115753
AnteriorCR,dti,dti,0.4424310624599457
AnteriorCR,dti,dti,0.4478071630001068
AnteriorCR,dti,dti,0.486148864030838
AnteriorCR,dti,dti,0.5041801333427429
AnteriorCR,dti,dti,0.49566489458084106
AnteriorCR,dti,dti,0.48886343836784363
AnteriorCR,dti,dti,0.4829171895980835
AnteriorCR,dti,dti,0.48293212056159973
AnteriorCR,dti,dti,0.48562169075012207
AnteriorCR,dti,dti,0.46663278341293335
AnteriorCR,dti,dti,0.4424312710762024
AnteriorCR,dti,dti,0.44033655524253845
AnteriorCR,dti,dti,0.43803033232688904
AnteriorCR,dti,dti,0.40350058674812317
AnteriorCR,dti,dti,0.36996129155158997
AnteriorCR,dti,dti,0.3400605618953705
AnteriorCR,dti,dti,0.8046912550926208
AnteriorCR,dti,dti,0.9183778762817383
AnteriorCR,dti,dti,0.5757440328598022
AnteriorCR,dti,dti,0.5278483629226685
AnteriorCR,dti,dti,0.4959135949611664
AnteriorCR,dti,dti,0.465054452419281
AnteriorCR,dti,dti,0.4538407325744629
AnteriorCR,dti,dti,0.4443461000919342
AnteriorCR,dti,dti,0.44395723938941956
AnteriorCR,dti,dti,0.4580339193344116
AnteriorCR,dti,dti,0.5049251914024353
AnteriorCR,dti,dti,0.5264328718185425
AnteriorCR,dti,dti,0.5153927206993103
AnteriorCR,dti,dti,0.507045567035675
AnteriorCR,dti,dti,0.5001392960548401
AnteriorCR,dti,dti,0.49134501814842224
AnteriorCR,dti,dti,0.48178479075431824
AnteriorCR,dti,dti,0.4601614475250244
AnteriorCR,dti,dti,0.43577733635902405
AnteriorCR,dti,dti,0.4375254809856415
AnteriorCR,dti,dti,0.4392892122268677
AnteriorCR,dti,dti,0.4092833995819092
AnteriorCR,dti,dti,0.379224568605423
AnteriorCR,dti,dti,0.7852625250816345
AnteriorCR,dti,dti,0.9014879465103149
AnteriorCR,dti,dti,0.5838999152183533
AnteriorCR,dti,dti,0.5739320516586304
AnteriorCR,dti,dti,0.5759130716323853
AnteriorCR,dti,dti,0.479428768157959
AnteriorCR,dti,dti,0.473209947347641
AnteriorCR,dti,dti,0.4649459421634674
AnteriorCR,dti,dti,0.4463067948818207
AnteriorCR,dti,dti,0.4329667091369629
AnteriorCR,dti,dti,0.444260835647583
AnteriorCR,dti,dti,0.468365877866745
AnteriorCR,dti,dti,0.5207125544548035
AnteriorCR,dti,dti,0.5447115302085876
AnteriorCR,dti,dti,0.5333868265151978
AnteriorCR,dti,dti,0.5279027223587036
AnteriorCR,dti,dti,0.5261771082878113
AnteriorCR,dti,dti,0.5058339238166809
AnteriorCR,dti,dti,0.47716331481933594
AnteriorCR,dti,dti,0.45510944724082947
AnteriorCR,dti,dti,0.43480926752090454
AnteriorCR,dti,dti,0.4369112551212311
AnteriorCR,dti,dti,0.43903037905693054
AnteriorCR,dti,dti,0.41687238216400146
AnteriorCR,dti,dti,0.3927607834339142
AnteriorCR,dti,dti,0.7757349014282227
AnteriorCR,dti,dti,0.6235558986663818
AnteriorCR,dti,dti,0.5440953969955444
AnteriorCR,dti,dti,0.5547959208488464
AnteriorCR,dti,dti,0.5651663541793823
AnteriorCR,dti,dti,0.48984119296073914
AnteriorCR,dti,dti,0.48060885071754456
AnteriorCR,dti,dti,0.4689963459968567
AnteriorCR,dti,dti,0.44415825605392456
AnteriorCR,dti,dti,0.4268043637275696
AnteriorCR,dti,dti,0.4427180290222168
AnteriorCR,dti,dti,0.47153592109680176
AnteriorCR,dti,dti,0.5281410217285156
AnteriorCR,dti,dti,0.5531768798828125
AnteriorCR,dti,dti,0.5391919016838074
AnteriorCR,dti,dti,0.5340740084648132
AnteriorCR,dti,dti,0.5352693796157837
AnteriorCR,dti,dti,0.5113316774368286
AnteriorCR,dti,dti,0.47627609968185425
AnteriorCR,dti,dti,0.45361554622650146
AnteriorCR,dti,dti,0.43391749262809753
AnteriorCR,dti,dti,0.428327739238739
AnteriorCR,dti,dti,0.42275357246398926
AnteriorCR,dti,dti,0.40599995851516724
